id;pos_x;pos_y;pos_z;degree;isAtSampleBorder;regions
3345946;1002.0;2591.0;1551.0;3;0;['sAMY']
3345951;1091.33;2596.67;1550.67;3;0;['HY']
3345956;1991.0;2601.0;1551.0;3;0;['HY']
3345957;2191.0;2606.0;1551.0;3;0;['sAMY']
3345962;2061.67;2613.67;1550.33;4;0;['sAMY']
3345969;941.0;2619.2;1550.0;4;0;['sAMY']
3345972;2391.0;2626.0;1551.0;3;0;['sAMY']
3345973;2050.0;2627.0;1551.0;3;0;['sAMY']
3345974;743.0;2631.0;1551.0;3;0;['sAMY']
3345975;1805.0;2635.33;1550.67;3;0;['HY']
3345980;1283.33;2645.33;1550.67;3;0;['HY']
3345982;2430.0;2647.0;1551.0;3;0;['BLA']
3345983;897.0;2648.0;1551.0;3;0;['sAMY']
3345984;961.0;2648.0;1551.0;3;0;['sAMY']
3345986;1333.0;2648.0;1551.0;3;0;['HY']
3345989;2288.33;2650.33;1550.33;4;0;['sAMY']
3345992;1576.67;2652.67;1550.33;3;0;['HY']
3345995;1353.33;2656.33;1550.33;3;0;['HY']
3345997;1433.33;2658.33;1550.67;3;0;['HY']
3346002;1600.0;2675.0;1551.0;3;0;['HY']
3346003;966.0;2677.0;1551.0;3;0;['sAMY']
3346005;977.333;2680.33;1550.67;3;0;['sAMY']
3346010;1653.0;2683.0;1551.0;3;0;['HY']
3346013;1742.67;2689.33;1550.33;3;0;['HY']
3346014;2236.0;2690.0;1551.0;3;0;['sAMY']
3346020;2461.67;2691.33;1550.33;3;0;['BLA']
3346021;900.333;2693.67;1550.33;3;0;['sAMY']
3346025;1338.0;2696.33;1550.67;3;0;['HY']
3346026;982.333;2698.67;1550.67;3;0;['sAMY']
3346029;949.667;2704.0;1550.33;3;0;['sAMY']
3346033;1732.33;2709.67;1550.67;3;0;['HY']
3346036;1770.5;2710.5;1550.5;4;0;['HY']
3346037;630.333;2713.33;1550.67;3;0;['BLA']
3346044;2096.67;2720.33;1550.67;4;0;['sAMY']
3346045;2087.0;2721.0;1551.0;3;0;['sAMY']
3346049;845.333;2724.33;1551.0;3;0;['sAMY']
3346051;1795.0;2726.0;1551.0;3;0;['HY']
3346052;2127.0;2729.0;1551.0;3;0;['sAMY']
3346054;1665.5;2731.5;1550.5;4;0;['HY']
3346056;869.333;2735.67;1550.67;3;0;['sAMY']
3346059;2208.33;2736.33;1550.67;3;0;['sAMY']
3346060;2097.33;2738.0;1549.5;4;0;['sAMY']
3346061;842.0;2739.0;1551.0;3;0;['sAMY']
3346063;609.0;2744.0;1549.75;4;0;['BLA']
3346066;836.0;2744.0;1551.0;3;0;['sAMY']
3346067;2077.0;2744.33;1550.33;3;0;['sAMY']
3346068;2128.33;2743.33;1551.0;3;0;['sAMY']
3346071;1493.0;2748.0;1551.0;3;0;['HY']
3346074;2520.0;2754.0;1551.0;3;0;['BLA']
3346076;945.0;2757.0;1551.0;3;0;['sAMY']
3346079;613.667;2758.67;1550.67;3;0;['BLA']
3346082;1296.33;2760.67;1550.67;3;0;['HY']
3346084;1334.67;2761.67;1550.67;3;0;['HY']
3346089;2079.5;2774.5;1550.0;4;0;['sAMY']
3346090;886.0;2776.25;1550.5;4;0;['sAMY']
3346091;1276.0;2776.0;1551.0;3;0;['HY']
3346093;2194.0;2785.0;1551.0;3;0;['sAMY']
3346099;1737.33;2797.33;1550.67;3;0;['HY']
3346101;2216.67;2802.33;1550.33;3;0;['sAMY']
3346107;614.5;2807.5;1550.5;4;0;['BLA']
3346111;640.0;2810.0;1551.0;3;0;['BLA']
3346113;1345.33;2810.67;1550.33;3;0;['HY']
3346114;964.0;2813.0;1551.0;3;0;['sAMY']
3346115;1786.0;2812.0;1550.75;5;0;['HY']
3346121;660.0;2821.0;1551.0;3;0;['BLA']
3346127;2466.67;2825.33;1550.67;3;0;['BLA']
3346130;2088.0;2833.0;1551.0;3;0;['sAMY']
3346149;1779.67;2856.67;1550.33;3;0;['HY']
3346151;2198.0;2860.33;1550.33;3;0;['sAMY']
3346152;2079.67;2861.33;1550.67;3;0;['sAMY']
3346153;638.0;2867.0;1551.0;3;0;['BLA']
3346155;599.333;2868.67;1550.33;3;0;['BLA']
3346159;2194.67;2870.67;1551.0;3;0;['sAMY']
3346161;1925.0;2874.0;1551.0;3;0;['HY']
3346162;916.333;2874.67;1550.33;3;0;['sAMY']
3346163;1337.0;2875.0;1551.0;3;0;['HY']
3346164;1359.33;2875.33;1550.33;3;0;['HY']
3346166;966.0;2878.0;1551.0;3;0;['sAMY']
3346167;970.0;2878.0;1551.0;3;0;['sAMY']
3346168;1332.0;2878.0;1551.0;3;0;['HY']
3346169;2021.67;2877.67;1550.33;3;0;['sAMY']
3346170;2524.0;2880.0;1551.0;3;0;['BLA']
3346171;1018.33;2880.67;1550.33;3;0;['sAMY']
3346172;1680.0;2883.5;1550.0;4;0;['HY']
3346174;1794.0;2884.33;1550.67;3;0;['HY']
3346177;1892.0;2888.0;1551.0;3;0;['HY']
3346178;1332.0;2889.0;1551.0;3;0;['HY']
3346179;1838.0;2889.0;1551.0;3;0;['HY']
3346180;1919.67;2890.67;1551.0;3;0;['HY']
3346183;606.667;2892.67;1550.33;3;0;['BLA']
3346187;1005.0;2903.0;1551.0;3;0;['sAMY']
3346188;1300.33;2903.33;1550.33;4;0;['HY']
3346190;2533.0;2906.0;1551.0;3;0;['BLA']
3346193;2075.5;2909.83;1549.33;4;0;['sAMY']
3346196;1322.67;2913.0;1550.67;3;0;['HY']
3346198;1300.0;2914.0;1551.0;3;0;['HY']
3346207;2527.0;2933.0;1551.0;3;0;['BLA']
3346210;1811.67;2938.67;1550.33;3;0;['HY']
3346261;1783.0;3033.0;1551.0;3;0;['HY']
3346266;1481.0;3046.0;1551.0;3;0;['HY']
3346270;1429.0;3052.0;1551.0;3;0;['HY']
3347053;1353.75;2115.0;1551.0;4;0;['HY']
3347070;1619.0;2126.0;1552.0;3;0;['HY']
3347072;1631.0;2127.0;1552.0;3;0;['HY']
3347078;1361.33;2136.67;1551.67;3;0;['HY']
3347091;1674.67;2157.33;1551.67;3;0;['HY']
3347259;828.0;2371.0;1552.0;3;0;['sAMY']
3347280;882.0;2402.0;1552.0;3;0;['sAMY']
3347289;907.667;2430.67;1552.0;3;0;['sAMY']
3347293;2154.67;2433.67;1551.67;3;0;['sAMY']
3347300;1261.0;2453.0;1552.0;3;0;['HY']
3347305;1253.0;2464.0;1552.0;3;0;['HY']
3347308;2207.33;2468.67;1551.67;3;0;['sAMY']
3347309;2211.67;2470.0;1551.67;3;0;['sAMY']
3347316;908.0;2485.0;1552.0;3;0;['sAMY']
3347317;2161.0;2487.0;1552.0;3;0;['sAMY']
3347318;880.333;2487.33;1552.0;3;0;['sAMY']
3347319;940.667;2487.67;1551.33;3;0;['sAMY']
3347332;2152.67;2510.33;1551.33;3;0;['sAMY']
3347334;1024.67;2513.33;1551.67;3;0;['PAL']
3347337;2180.0;2519.0;1552.0;3;0;['sAMY']
3347342;1242.0;2525.0;1552.0;3;0;['HY']
3347350;2386.0;2534.0;1552.0;3;0;['sAMY']
3347358;972.0;2544.0;1552.0;3;0;['sAMY']
3347365;2350.0;2548.0;1552.0;3;0;['sAMY']
3347374;1068.0;2563.0;1552.0;3;0;['HY']
3347388;1092.67;2581.33;1552.0;3;0;['HY']
3347389;757.0;2584.0;1552.0;3;0;['sAMY']
3347390;2060.0;2584.0;1552.0;3;0;['sAMY']
3347393;936.667;2589.67;1551.67;3;0;['sAMY']
3347394;1010.0;2591.0;1552.0;3;0;['sAMY']
3347402;2116.0;2604.0;1552.0;3;0;['sAMY']
3347404;1013.0;2606.0;1552.0;3;0;['sAMY']
3347407;1004.0;2613.0;1552.0;3;0;['sAMY']
3347408;1804.0;2614.0;1552.0;3;0;['HY']
3347410;2296.0;2615.0;1552.0;3;0;['sAMY']
3347411;1788.0;2619.0;1552.0;4;0;['HY']
3347414;2262.0;2623.0;1552.0;3;0;['sAMY']
3347415;705.333;2625.67;1551.67;3;0;['sAMY']
3347421;1306.0;2638.0;1552.0;3;0;['HY']
3347423;1480.0;2645.0;1552.0;3;0;['HY']
3347425;1449.33;2648.67;1551.33;4;0;['HY']
3347426;1590.0;2650.0;1552.0;3;0;['HY']
3347427;1784.33;2649.33;1551.67;3;0;['HY']
3347428;2173.0;2651.0;1551.0;5;0;['sAMY']
3347433;2211.33;2651.56;1550.33;5;0;['sAMY']
3347435;1017.33;2659.0;1551.33;3;0;['sAMY']
3347436;2104.33;2658.67;1551.67;3;0;['sAMY']
3347438;2463.5;2660.0;1551.5;4;0;['BLA']
3347442;2078.67;2662.67;1551.33;3;0;['sAMY']
3347444;907.0;2665.0;1552.0;3;0;['sAMY']
3347447;2230.0;2667.0;1552.0;3;0;['sAMY']
3347448;1775.5;2671.5;1551.5;4;0;['HY']
3347449;2132.67;2671.67;1551.33;3;0;['sAMY']
3347451;857.0;2673.0;1552.0;3;0;['sAMY']
3347456;920.667;2678.67;1552.0;3;0;['sAMY']
3347458;2448.67;2679.33;1551.67;3;0;['BLA']
3347460;1668.0;2683.0;1552.0;3;0;['HY']
3347462;2452.0;2684.0;1552.0;3;0;['BLA']
3347463;979.0;2686.0;1552.0;3;0;['sAMY']
3347464;992.0;2691.0;1552.0;3;0;['sAMY']
3347465;1336.67;2690.33;1551.33;3;0;['HY']
3347467;1682.33;2694.33;1551.67;3;0;['HY']
3347470;1728.33;2702.67;1551.33;3;0;['HY']
3347471;2475.0;2704.0;1552.0;3;0;['BLA']
3347473;1011.33;2708.67;1551.33;3;0;['sAMY']
3347476;1736.0;2710.0;1552.0;3;0;['HY']
3347477;1756.0;2710.0;1552.0;3;0;['HY']
3347478;1262.33;2711.0;1551.67;3;0;['HY']
3347479;2428.0;2711.0;1552.0;3;0;['BLA']
3347481;1794.0;2715.0;1552.0;3;0;['HY']
3347483;839.0;2716.0;1552.0;3;0;['sAMY']
3347484;2106.0;2717.0;1552.0;3;0;['sAMY']
3347488;2235.33;2720.67;1551.67;3;0;['sAMY']
3347490;850.0;2724.0;1551.25;5;0;['sAMY']
3347492;2462.0;2723.33;1551.67;3;0;['BLA']
3347494;1002.0;2728.0;1552.0;3;0;['sAMY']
3347495;842.667;2728.33;1552.0;3;0;['sAMY']
3347496;850.0;2729.0;1552.0;3;0;['sAMY']
3347498;841.0;2731.0;1552.0;3;0;['sAMY']
3347500;850.667;2731.67;1551.33;3;0;['sAMY']
3347504;853.333;2743.78;1550.67;7;0;['sAMY']
3347509;841.0;2756.0;1552.0;3;0;['sAMY']
3347517;617.0;2762.0;1552.0;3;0;['BLA']
3347518;2196.67;2762.0;1551.33;4;0;['sAMY']
3347523;1311.0;2769.0;1552.0;3;0;['HY']
3347524;1567.0;2769.33;1551.67;3;0;['HY']
3347526;1629.67;2770.33;1551.67;3;0;['HY']
3347529;1740.33;2774.33;1551.33;3;0;['HY']
3347533;914.0;2784.0;1552.0;3;0;['sAMY']
3347540;880.0;2793.0;1552.0;3;0;['sAMY']
3347544;2123.33;2799.33;1551.67;3;0;['sAMY']
3347546;1340.0;2803.0;1552.0;3;0;['HY']
3347547;2546.33;2803.33;1551.33;3;0;['BLA']
3347549;837.0;2803.33;1551.67;3;0;['sAMY']
3347552;1227.0;2807.0;1552.0;3;0;['HY']
3347556;2192.0;2813.0;1552.0;3;0;['sAMY']
3347558;1320.0;2815.0;1552.0;3;0;['HY']
3347562;2208.67;2822.33;1551.67;3;0;['sAMY']
3347573;893.0;2837.0;1552.0;3;0;['sAMY']
3347576;1853.33;2842.67;1551.67;3;0;['HY']
3347577;2116.0;2844.0;1552.0;3;0;['sAMY']
3347584;2042.0;2849.0;1552.0;3;0;['sAMY']
3347585;938.667;2852.67;1551.67;3;0;['sAMY']
3347590;623.667;2857.33;1551.33;3;0;['BLA']
3347605;906.25;2885.75;1551.5;4;0;['sAMY']
3347606;2095.75;2884.25;1551.0;4;0;['sAMY']
3347611;1820.0;2891.0;1552.0;3;0;['HY']
3347612;1209.0;2892.0;1552.0;3;0;['HY']
3347613;645.0;2893.0;1552.0;3;0;['BLA']
3347614;1773.67;2892.67;1551.33;3;0;['HY']
3347615;2084.0;2893.0;1552.0;3;0;['sAMY']
3347617;564.667;2898.0;1551.33;3;0;['BLA']
3347618;612.667;2898.67;1551.33;3;0;['BLA']
3347621;1270.33;2908.33;1551.33;3;0;['HY']
3347625;1802.67;2914.33;1551.33;3;0;['HY']
3347626;1242.0;2919.0;1552.0;3;0;['HY']
3347627;1632.0;2918.33;1551.67;5;0;['HY']
3347638;610.0;2938.0;1552.0;3;0;['BLA']
3348476;1441.0;2123.0;1553.0;3;0;['HY']
3348480;1413.0;2130.0;1553.0;3;0;['HY']
3348492;1679.0;2145.0;1553.0;3;0;['HY']
3348649;821.667;2376.0;1552.33;3;0;['sAMY']
3348670;2246.0;2410.0;1553.0;3;0;['sAMY']
3348671;913.0;2411.0;1553.0;3;0;['sAMY']
3348677;826.0;2424.75;1552.25;4;0;['sAMY']
3348688;2213.0;2445.0;1553.0;3;0;['sAMY']
3348690;2144.0;2454.0;1553.0;3;0;['sAMY']
3348699;2136.0;2469.0;1553.0;3;0;['sAMY']
3348702;2189.33;2471.67;1552.67;3;0;['sAMY']
3348705;1039.0;2475.0;1553.0;3;0;['PAL']
3348706;870.667;2477.0;1552.33;5;0;['sAMY']
3348707;2067.33;2476.67;1552.67;3;0;['PAL']
3348708;942.0;2478.0;1553.0;3;0;['sAMY']
3348711;2096.0;2479.0;1553.0;3;0;['sAMY']
3348715;2159.0;2488.0;1553.0;3;0;['sAMY']
3348720;2121.0;2492.0;1553.0;3;0;['sAMY']
3348721;932.333;2492.67;1552.33;3;0;['sAMY']
3348722;880.0;2493.67;1552.33;3;0;['sAMY']
3348726;2040.0;2496.0;1553.0;3;0;['PAL']
3348728;2210.0;2497.0;1553.0;3;0;['sAMY']
3348736;961.0;2510.0;1553.0;3;0;['sAMY']
3348754;1041.0;2530.0;1553.0;3;0;['HY']
3348755;2030.0;2531.0;1553.0;3;0;['PAL']
3348757;2168.0;2532.0;1553.0;3;0;['sAMY']
3348762;938.0;2537.0;1553.0;3;0;['sAMY']
3348778;954.667;2564.67;1552.67;3;0;['sAMY']
3348784;2320.33;2571.33;1552.33;3;0;['sAMY']
3348788;927.0;2577.0;1553.0;3;0;['sAMY']
3348792;1992.0;2584.0;1553.0;3;0;['HY']
3348794;1036.0;2586.0;1553.0;3;0;['sAMY']
3348795;1075.67;2587.33;1553.0;3;0;['HY']
3348798;2089.5;2592.75;1552.0;4;0;['sAMY']
3348806;2154.33;2600.33;1552.33;3;0;['sAMY']
3348808;917.0;2602.0;1553.0;3;0;['sAMY']
3348812;2326.33;2604.67;1552.67;3;0;['sAMY']
3348813;1257.0;2606.0;1553.0;3;0;['HY']
3348816;887.0;2612.0;1553.0;3;0;['sAMY']
3348823;2051.0;2617.0;1553.0;3;0;['sAMY']
3348824;980.333;2619.67;1552.67;3;0;['sAMY']
3348825;1495.67;2619.33;1552.67;3;0;['HY']
3348830;1443.5;2627.5;1552.5;4;0;['HY']
3348832;1631.33;2633.0;1552.67;3;0;['HY']
3348837;1412.0;2645.0;1553.0;3;0;['HY']
3348839;1781.0;2646.0;1553.0;3;0;['HY']
3348842;1712.0;2649.0;1553.0;3;0;['HY']
3348844;1249.33;2649.33;1552.67;3;0;['HY']
3348847;926.0;2659.0;1553.0;3;0;['sAMY']
3348849;2191.67;2662.67;1552.33;3;0;['sAMY']
3348851;912.0;2665.0;1553.0;3;0;['sAMY']
3348853;2304.0;2666.0;1553.0;3;0;['sAMY']
3348856;1000.5;2668.5;1552.5;4;0;['sAMY']
3348861;1392.5;2673.0;1552.5;4;0;['HY']
3348868;1378.0;2684.33;1552.0;5;0;['HY']
3348869;1708.33;2687.33;1552.33;3;0;['HY']
3348877;869.0;2705.0;1553.0;3;0;['sAMY']
3348878;911.0;2706.67;1552.33;4;0;['sAMY']
3348883;2134.0;2709.0;1553.0;3;0;['sAMY']
3348885;1311.25;2710.0;1552.0;4;0;['HY']
3348886;836.667;2713.67;1552.67;3;0;['sAMY']
3348889;2099.0;2719.0;1553.0;3;0;['sAMY']
3348894;1797.0;2727.0;1553.0;3;0;['HY']
3348899;864.857;2732.14;1551.29;6;0;['sAMY']
3348900;965.333;2731.33;1553.0;3;0;['sAMY']
3348902;832.5;2733.5;1552.5;4;0;['sAMY']
3348904;2114.33;2734.33;1552.33;3;0;['sAMY']
3348905;2232.78;2734.89;1550.56;5;0;['sAMY']
3348907;2471.33;2737.33;1552.33;3;0;['BLA']
3348914;953.5;2748.5;1551.5;4;0;['sAMY']
3348915;1503.0;2751.0;1553.0;3;0;['HY']
3348921;644.0;2760.33;1552.33;4;0;['BLA']
3348922;1596.0;2761.0;1553.0;3;0;['HY']
3348923;2112.0;2761.0;1553.0;3;0;['sAMY']
3348924;1291.0;2763.0;1553.0;3;0;['HY']
3348926;2220.0;2767.0;1553.0;3;0;['sAMY']
3348927;1715.0;2769.0;1553.0;3;0;['HY']
3348929;1023.0;2772.0;1553.0;3;0;['sAMY']
3348934;2435.25;2784.0;1552.0;4;0;['BLA']
3348935;946.667;2784.67;1553.0;3;0;['sAMY']
3348938;1315.25;2788.25;1552.0;4;0;['HY']
3348941;2094.0;2791.0;1553.0;3;0;['sAMY']
3348947;2247.0;2796.0;1553.0;3;0;['sAMY']
3348952;1743.0;2802.0;1553.0;3;0;['HY']
3348953;671.0;2803.0;1553.0;3;0;['BLA']
3348954;957.5;2804.0;1552.75;4;0;['sAMY']
3348955;2149.33;2804.67;1552.33;3;0;['sAMY']
3348959;2226.67;2807.33;1552.67;3;0;['sAMY']
3348962;2180.67;2814.33;1552.67;3;0;['sAMY']
3348966;2211.0;2821.0;1553.0;3;0;['sAMY']
3348967;666.75;2821.0;1552.5;4;0;['BLA']
3348974;2218.33;2830.33;1552.33;3;0;['sAMY']
3348977;1325.33;2833.67;1552.67;3;0;['HY']
3348979;960.0;2835.0;1553.0;3;0;['sAMY']
3348980;834.0;2838.0;1553.0;3;0;['sAMY']
3348984;599.0;2843.0;1553.0;3;0;['BLA']
3348990;663.333;2846.67;1552.33;3;0;['BLA']
3348991;941.0;2846.0;1553.0;4;0;['sAMY']
3349000;1744.33;2861.33;1552.33;3;0;['HY']
3349004;559.0;2871.0;1553.0;3;0;['BLA']
3349005;1850.33;2878.33;1552.33;3;0;['HY']
3349010;1343.0;2888.0;1553.0;3;0;['HY']
3349011;1797.0;2888.0;1553.0;3;0;['HY']
3349019;1726.67;2896.67;1552.67;3;0;['HY']
3349021;1348.0;2898.0;1553.0;3;0;['HY']
3349022;1047.0;2899.0;1553.0;3;0;['sAMY']
3349023;1807.0;2899.67;1552.33;3;0;['HY']
3349025;1676.0;2901.0;1553.0;3;0;['HY']
3349026;603.667;2902.67;1552.67;3;0;['BLA']
3349028;1420.67;2904.33;1552.33;3;0;['HY']
3349033;1347.33;2907.67;1552.67;3;0;['HY']
3349035;626.0;2912.0;1553.0;3;0;['BLA']
3349036;1029.33;2912.33;1552.67;3;0;['sAMY']
3349037;1325.67;2913.33;1553.0;3;0;['HY']
3349040;998.6;2918.8;1552.0;5;0;['sAMY']
3349119;1740.0;3049.0;1553.0;3;0;['HY']
3349886;1352.0;2116.0;1554.0;3;0;['HY']
3349904;1657.0;2137.0;1554.0;3;0;['HY']
3349907;1340.0;2141.0;1554.0;3;0;['HY']
3350092;814.0;2380.0;1554.0;3;0;['sAMY']
3350103;1995.67;2395.33;1553.33;3;0;['PAL']
3350104;2165.67;2395.33;1553.67;3;0;['sAMY']
3350107;821.0;2403.0;1554.0;3;0;['sAMY']
3350111;2206.0;2414.0;1554.0;3;0;['sAMY']
3350112;2127.0;2417.0;1554.0;3;0;['sAMY']
3350113;2171.0;2417.0;1553.25;4;0;['sAMY']
3350117;2001.0;2426.0;1554.0;3;0;['PAL']
3350120;922.0;2435.67;1553.67;3;0;['sAMY']
3350126;820.0;2445.0;1553.0;4;0;['sAMY']
3350132;975.333;2457.67;1553.67;3;0;['sAMY']
3350140;846.0;2473.0;1554.0;3;0;['sAMY']
3350141;2122.0;2476.33;1553.33;3;0;['sAMY']
3350143;1028.67;2480.33;1553.33;3;0;['PAL']
3350145;2091.33;2484.67;1553.33;3;0;['sAMY']
3350161;920.0;2506.0;1554.0;3;0;['sAMY']
3350165;2369.0;2512.0;1554.0;3;0;['sAMY']
3350171;2149.0;2519.0;1554.0;3;0;['sAMY']
3350180;997.333;2527.67;1553.67;3;0;['sAMY']
3350188;701.0;2539.0;1554.0;3;0;['sAMY']
3350191;1065.0;2541.0;1554.0;3;0;['HY']
3350193;2108.0;2541.0;1554.0;3;0;['sAMY']
3350197;2408.67;2550.0;1553.33;3;0;['sAMY']
3350200;950.333;2555.33;1553.33;4;0;['sAMY']
3350213;1081.0;2566.0;1554.0;3;0;['HY']
3350218;960.667;2572.67;1553.67;4;0;['sAMY']
3350223;1012.0;2588.67;1553.33;3;0;['sAMY']
3350226;2130.0;2593.0;1554.0;3;0;['sAMY']
3350227;891.0;2594.0;1554.0;3;0;['sAMY']
3350234;751.0;2602.0;1554.0;3;0;['sAMY']
3350235;1566.0;2606.0;1554.0;3;0;['HY']
3350236;2349.67;2606.0;1553.67;3;0;['sAMY']
3350239;1004.67;2616.67;1553.33;3;0;['sAMY']
3350240;2124.0;2618.0;1554.0;3;0;['sAMY']
3350241;2101.0;2619.0;1554.0;3;0;['sAMY']
3350242;2195.33;2619.33;1553.67;3;0;['sAMY']
3350243;2402.33;2619.33;1553.67;3;0;['sAMY']
3350257;2187.0;2638.0;1554.0;3;0;['sAMY']
3350259;2428.33;2642.33;1553.33;3;0;['BLA']
3350261;1805.67;2645.33;1553.33;3;0;['HY']
3350262;1481.0;2646.0;1554.0;3;0;['HY']
3350264;2189.67;2649.0;1553.33;5;0;['sAMY']
3350266;2215.0;2653.0;1554.0;3;0;['sAMY']
3350267;1432.0;2654.0;1554.0;3;0;['HY']
3350271;1313.33;2660.33;1553.33;3;0;['HY']
3350272;1710.5;2660.0;1553.5;4;0;['HY']
3350277;968.667;2676.0;1553.33;3;0;['sAMY']
3350281;1344.5;2679.5;1552.33;4;0;['HY']
3350292;2172.67;2701.67;1553.33;3;0;['sAMY']
3350295;2119.67;2704.67;1553.67;3;0;['sAMY']
3350297;1701.0;2709.0;1554.0;3;0;['HY']
3350300;2062.67;2720.67;1553.33;3;0;['sAMY']
3350301;964.0;2722.0;1554.0;3;0;['sAMY']
3350303;854.0;2725.67;1553.33;5;0;['sAMY']
3350304;2232.0;2727.0;1554.0;3;0;['sAMY']
3350305;2199.75;2728.5;1553.0;4;0;['sAMY']
3350306;974.0;2730.0;1554.0;3;0;['sAMY']
3350310;867.0;2736.0;1554.0;3;0;['sAMY']
3350311;2429.0;2736.0;1554.0;3;0;['BLA']
3350314;2148.33;2738.33;1553.67;3;0;['sAMY']
3350319;1263.5;2742.5;1554.0;4;0;['HY']
3350321;848.0;2746.0;1554.0;3;0;['sAMY']
3350322;836.0;2748.0;1554.0;3;0;['sAMY']
3350323;993.0;2748.0;1554.0;3;0;['sAMY']
3350324;1269.0;2750.0;1554.0;3;0;['HY']
3350331;1728.33;2757.67;1553.33;3;0;['HY']
3350332;946.0;2759.33;1553.33;3;0;['sAMY']
3350333;1735.67;2762.33;1553.33;3;0;['HY']
3350336;878.0;2768.0;1554.0;3;0;['sAMY']
3350338;965.0;2772.0;1554.0;3;0;['sAMY']
3350340;952.0;2774.0;1554.0;3;0;['sAMY']
3350342;2104.0;2776.0;1554.0;3;0;['sAMY']
3350349;1749.33;2783.33;1553.67;3;0;['HY']
3350352;1723.0;2785.0;1554.0;3;0;['HY']
3350353;937.333;2791.33;1553.33;3;0;['sAMY']
3350355;989.333;2794.33;1553.33;3;0;['sAMY']
3350357;1303.25;2796.5;1552.75;4;0;['HY']
3350360;2119.33;2798.67;1553.67;3;0;['sAMY']
3350364;623.0;2804.0;1554.0;3;0;['BLA']
3350369;1771.0;2811.0;1554.0;3;0;['HY']
3350370;1729.67;2811.67;1553.33;3;0;['HY']
3350372;1327.0;2813.0;1554.0;3;0;['HY']
3350373;1343.67;2813.33;1553.33;3;0;['HY']
3350382;2049.0;2825.0;1554.0;3;0;['sAMY']
3350384;978.667;2827.67;1553.67;3;0;['sAMY']
3350387;2247.33;2833.33;1553.67;3;0;['sAMY']
3350390;568.333;2837.33;1553.33;3;0;['BLA']
3350395;566.333;2842.67;1553.33;3;0;['BLA']
3350398;2043.0;2849.0;1554.0;3;0;['sAMY']
3350399;1240.0;2851.0;1554.0;3;0;['HY']
3350401;2073.0;2852.0;1554.0;3;0;['sAMY']
3350402;2155.0;2853.0;1554.0;3;0;['sAMY']
3350406;642.0;2860.0;1554.0;3;0;['BLA']
3350412;2084.0;2872.0;1554.0;3;0;['sAMY']
3350415;977.333;2872.67;1553.67;3;0;['sAMY']
3350416;1360.33;2875.0;1553.67;3;0;['HY']
3350418;1719.0;2876.0;1554.0;3;0;['HY']
3350419;944.333;2882.33;1553.33;3;0;['sAMY']
3350423;2072.67;2884.33;1553.67;4;0;['sAMY']
3350425;1031.0;2887.25;1553.0;4;0;['sAMY']
3350428;1807.0;2889.0;1554.0;3;0;['HY']
3350430;593.0;2893.67;1553.67;3;0;['BLA']
3350431;1774.0;2894.0;1554.0;4;0;['HY']
3350432;1326.67;2896.33;1553.33;3;0;['HY']
3350433;2103.33;2897.33;1553.33;3;0;['sAMY']
3350435;1227.0;2902.0;1554.0;3;0;['HY']
3350436;2528.0;2903.0;1554.0;3;0;['BLA']
3350443;1754.67;2912.0;1553.33;3;0;['HY']
3350445;999.0;2914.0;1554.0;3;0;['sAMY']
3350473;1806.0;2966.0;1554.0;3;0;['HY']
3350488;1300.0;3006.0;1554.0;3;0;['HY']
3350505;1361.0;3047.0;1554.0;3;0;['HY']
3351284;1348.5;2119.17;1554.83;4;0;['HY']
3351297;1694.67;2137.67;1554.33;3;0;['HY']
3351310;1323.0;2150.67;1554.33;3;0;['HY']
3351498;818.667;2398.67;1554.33;3;0;['sAMY']
3351502;2188.25;2407.0;1554.0;4;0;['sAMY']
3351512;949.0;2427.5;1554.5;4;0;['sAMY']
3351513;2177.33;2427.67;1554.33;3;0;['sAMY']
3351520;1778.0;2441.33;1554.33;3;0;['HY']
3351524;901.333;2444.67;1554.67;3;0;['sAMY']
3351530;2045.0;2451.0;1555.0;3;0;['PAL']
3351532;2015.0;2456.0;1555.0;3;0;['PAL']
3351535;2028.0;2461.0;1555.0;3;0;['PAL']
3351547;1005.0;2471.67;1554.33;3;0;['PAL']
3351552;2170.75;2479.0;1554.0;4;0;['sAMY']
3351555;852.0;2490.0;1555.0;3;0;['sAMY']
3351562;2164.0;2508.0;1555.0;3;0;['sAMY']
3351568;1021.67;2518.67;1555.0;3;0;['PAL']
3351578;703.0;2534.0;1555.0;3;0;['sAMY']
3351582;938.0;2537.0;1555.0;3;0;['sAMY']
3351585;2153.0;2541.0;1555.0;3;0;['sAMY']
3351587;1039.5;2545.5;1554.5;4;0;['HY']
3351591;2372.0;2548.0;1555.0;3;0;['sAMY']
3351593;2104.0;2550.0;1555.0;3;0;['sAMY']
3351601;2130.33;2553.67;1554.67;3;0;['sAMY']
3351603;1018.33;2554.67;1554.67;3;0;['sAMY']
3351614;925.667;2572.67;1554.33;3;0;['sAMY']
3351618;1068.0;2581.0;1555.0;3;0;['HY']
3351624;714.0;2594.0;1555.0;3;0;['sAMY']
3351626;913.0;2597.0;1555.0;3;0;['sAMY']
3351631;728.333;2599.67;1554.67;3;0;['sAMY']
3351634;2185.0;2601.0;1555.0;3;0;['sAMY']
3351641;1254.67;2608.67;1554.67;3;0;['HY']
3351647;1782.33;2618.33;1554.33;3;0;['HY']
